Cohort_Country	is_summer	G1_Country	G1_Year	G2_Country	G2_Year	Cohort_Size	G1_Medals	G1_Golds	G1_Silvers	G1_Bronzes	G1_Events	G2_Medals	G2_Golds	G2_Silvers	G2_Bronzes	G2_Events	G1_Mean_Age	G1_Mean_Age_Sq	Male_Ratio	Change_Medals_Per_Athlete	Change_Medals_Per_Event	Change_Golds_Per_Athlete	Change_Golds_Per_Event	Distance
United States	1	Netherlands	1928	United States	1932	27	6	0	2	4	39	13	6	3	4	36	22.40740740740741	502.0919067215364	0.7037037037037037	0.25925925925925924	0.20726495726495725	0.2222222222222222	0.16666666666666666	0.0
United States	1	United States	1932	Germany	1936	35	10	0	5	5	47	6	3	2	1	61	22.857142857142858	522.4489795918367	0.8285714285714286	-0.11428571428571428	-0.1144053017091036	0.08571428571428572	0.04918032786885246	1.0
United States	1	Germany	1936	Great Britain	1948	6	1	0	0	1	13	0	0	0	0	12	27.333333333333332	747.1111111111111	1.0	-0.16666666666666666	-0.07692307692307693	0.0	0.0	2.0
United States	1	Great Britain	1948	Finland	1952	38	17	8	4	5	58	16	10	3	3	66	25.5	650.25	0.9473684210526315	-0.02631578947368421	-0.05067920585161961	0.05263157894736842	0.0135841170323929	3.0
United States	1	Finland	1952	Australia	1956	38	15	10	4	1	56	12	4	6	2	57	25.18421052631579	634.2444598337951	0.868421052631579	-0.07894736842105263	-0.05733082706766918	-0.15789473684210525	-0.10839598997493735	4.0
United States	1	Australia	1956	Italy	1960	46	16	9	3	4	70	16	8	5	3	68	23.17391304347826	537.0302457466919	0.782608695652174	0.0	0.006722689075630256	-0.021739130434782608	-0.010924369747899149	5.0
United States	1	Italy	1960	Japan	1964	38	12	3	2	7	49	10	3	3	4	48	24.289473684210527	589.9785318559557	0.7631578947368421	-0.05263157894736842	-0.03656462585034012	0.0	0.001275510204081634	-5.0
United States	1	Japan	1964	Mexico	1968	42	13	6	6	1	51	15	8	3	4	52	23.785714285714285	565.7602040816327	0.6904761904761905	0.047619047619047616	0.03355957767722473	0.047619047619047616	0.036199095022624445	-4.0
United States	1	Mexico	1968	West Germany	1972	53	20	5	10	5	74	19	8	6	5	80	23.90566037735849	571.4805980776076	0.6792452830188679	-0.018867924528301886	-0.032770270270270296	0.05660377358490566	0.032432432432432434	-3.0
United States	1	West Germany	1972	Canada	1976	55	22	7	10	5	77	22	6	8	8	72	23.30909090909091	543.3137190082645	0.6909090909090909	0.0	0.019841269841269882	-0.01818181818181818	-0.007575757575757583	-2.0
United States	1	United States	1984	Republic of Korea	1988	75	33	16	11	6	89	20	9	5	6	95	25.706666666666667	660.8327111111112	0.68	-0.17333333333333334	-0.16026020106445893	-0.09333333333333334	-0.08503843879361324	1.0
United States	1	Republic of Korea	1988	Spain	1992	94	30	14	10	6	114	32	11	12	9	113	25.893617021276597	670.4794024445451	0.6702127659574468	0.02127659574468085	0.020027945971122507	-0.031914893617021274	-0.025461884800496812	-1.0
United States	1	Spain	1992	United States	1996	96	32	8	11	13	127	26	8	9	9	132	26.552083333333332	705.0131293402777	0.6354166666666666	-0.0625	-0.05499880696731091	0.0	-0.00238606537819136	0.0
United States	1	United States	1996	Australia	2000	81	27	11	11	5	112	19	7	3	9	107	26.14814814814815	683.7256515775034	0.5555555555555556	-0.09876543209876543	-0.06350133511348466	-0.04938271604938271	-0.03279372496662217	1.0
United States	1	Australia	2000	Greece	2004	95	28	11	6	11	127	31	13	9	9	131	25.66315789473684	658.5976731301938	0.5894736842105263	0.031578947368421054	0.01616878042916392	0.021052631578947368	0.012622467993027589	2.0
United States	1	Greece	2004	People's Republic of China	2008	92	30	15	10	5	117	40	14	11	15	117	26.33695652173913	693.6352788279772	0.5652173913043478	0.10869565217391304	0.0854700854700855	-0.010869565217391304	-0.00854700854700853	3.0
United States	1	People's Republic of China	2008	Great Britain	2012	99	36	15	11	10	124	34	15	10	9	122	25.858585858585858	668.6664626058565	0.5151515151515151	-0.020202020202020204	-0.0116340560549974	0.0	0.0019830777366472707	4.0
United States	1	Great Britain	2012	Brazil	2016	108	42	22	9	11	142	46	17	17	12	141	25.583333333333332	654.5069444444443	0.49074074074074076	0.037037037037037035	0.030466486864449138	-0.046296296296296294	-0.034362201578263904	5.0
West Germany	0	France	1968	Japan	1972	20	3	2	1	0	31	1	1	0	0	37	24.95	622.5024999999999	0.75	-0.1	-0.06974716652136007	-0.05	-0.037489102005231034	
West Germany	0	Japan	1972	Austria	1976	15	1	1	0	0	29	6	2	3	1	26	22.4	501.75999999999993	0.6	0.3333333333333333	0.1962864721485411	0.06666666666666667	0.04244031830238727	
West Germany	0	Austria	1976	United States	1980	16	2	0	1	1	25	3	0	1	2	22	21.4375	459.56640625	0.5625	0.0625	0.05636363636363635	0.0	0.0	
West Germany	0	United States	1980	Yugoslavia	1984	15	1	0	1	0	30	2	1	1	0	29	21.733333333333334	472.33777777777783	0.6	0.06666666666666667	0.035632183908045977	0.06666666666666667	0.034482758620689655	
West Germany	0	Yugoslavia	1984	Canada	1988	24	2	1	1	0	37	1	1	0	0	43	23.0	529.0	0.75	-0.041666666666666664	-0.030798240100565685	0.0	-0.0037712130735386568	
West Germany	1	Mexico	1968	West Germany	1972	58	11	2	4	5	85	8	4	3	1	76	24.155172413793103	583.4723543400713	0.7931034482758621	-0.05172413793103448	-0.02414860681114553	0.034482758620689655	0.029102167182662536	0.0
West Germany	1	West Germany	1972	Canada	1976	51	8	2	3	3	79	6	1	2	3	80	23.647058823529413	559.1833910034603	0.7450980392156863	-0.0392156862745098	-0.026265822784810128	-0.0196078431372549	-0.01281645569620253	1.0
West Germany	1	United States	1984	Republic of Korea	1988	56	18	6	6	6	78	11	2	6	3	79	23.517857142857142	553.0896045918367	0.75	-0.125	-0.09152872444011687	-0.07142857142857142	-0.0516066212268744	4.0
Yugoslavia	0	Germany	1936	Switzerland	1948	5	0	0	0	0	6	0	0	0	0	5	23.2	538.24	1.0	0.0	0.0	0.0	0.0	-9.0
Yugoslavia	0	Switzerland	1948	Norway	1952	3	0	0	0	0	4	0	0	0	0	4	27.333333333333332	747.1111111111111	1.0	0.0	0.0	0.0	0.0	-8.0
Yugoslavia	0	Norway	1952	Italy	1956	2	0	0	0	0	2	0	0	0	0	2	24.5	600.25	0.5	0.0	0.0	0.0	0.0	-7.0
Yugoslavia	0	Austria	1964	France	1968	5	0	0	0	0	11	0	0	0	0	12	22.4	501.75999999999993	0.8	0.0	0.0	0.0	0.0	-4.0
Yugoslavia	0	France	1968	Japan	1972	2	0	0	0	0	2	0	0	0	0	4	21.0	441.0	1.0	0.0	0.0	0.0	0.0	-3.0
Yugoslavia	0	Austria	1976	United States	1980	2	0	0	0	0	4	0	0	0	0	4	21.0	441.0	1.0	0.0	0.0	0.0	0.0	-1.0
Yugoslavia	0	United States	1980	Yugoslavia	1984	9	0	0	0	0	16	1	0	1	0	14	20.11111111111111	404.45679012345676	0.6666666666666666	0.1111111111111111	0.07142857142857142	0.0	0.0	0.0
Yugoslavia	0	Yugoslavia	1984	Canada	1988	10	0	0	0	0	20	1	0	1	0	25	20.7	428.48999999999995	0.7	0.1	0.04	0.0	0.0	1.0
Yugoslavia	0	Japan	1998	United States	2002	1	0	0	0	0	1	0	0	0	0	2	20.0	400.0	1.0	0.0	0.0	0.0	0.0	5.0
Yugoslavia	1	France	1924	Netherlands	1928	6	2	2	0	0	35	4	1	1	2	26	26.333333333333332	693.4444444444443	1.0	0.3333333333333333	0.09670329670329672	-0.16666666666666666	-0.018681318681318677	
Yugoslavia	1	Netherlands	1928	United States	1932	1	0	0	0	0	1	0	0	0	0	1	24.0	576.0	1.0	0.0	0.0	0.0	0.0	
Yugoslavia	1	United States	1932	Germany	1936	1	0	0	0	0	1	0	0	0	0	1	34.0	1156.0	1.0	0.0	0.0	0.0	0.0	
Yugoslavia	1	Germany	1936	Great Britain	1948	2	0	0	0	0	8	0	0	0	0	8	23.5	552.25	1.0	0.0	0.0	0.0	0.0	
Yugoslavia	1	Great Britain	1948	Finland	1952	7	1	0	1	0	19	0	0	0	0	19	26.428571428571427	698.4693877551019	0.8571428571428571	-0.14285714285714285	-0.05263157894736842	0.0	0.0	
Yugoslavia	1	Finland	1952	Australia	1956	5	0	0	0	0	6	1	0	1	0	7	23.6	556.96	0.8	0.2	0.14285714285714285	0.0	0.0	
Yugoslavia	1	Australia	1956	Italy	1960	5	1	0	1	0	5	0	0	0	0	5	26.8	718.24	0.8	-0.2	-0.2	0.0	0.0	
Yugoslavia	1	Italy	1960	Japan	1964	9	1	0	1	0	29	3	1	0	2	29	23.0	529.0	0.7777777777777778	0.2222222222222222	0.06896551724137931	0.1111111111111111	0.034482758620689655	
Yugoslavia	1	Japan	1964	Mexico	1968	5	3	2	0	1	23	3	1	1	1	23	26.4	696.9599999999999	1.0	0.0	0.0	-0.2	-0.043478260869565216	
Yugoslavia	1	Mexico	1968	West Germany	1972	15	1	0	0	1	38	3	1	0	2	39	22.333333333333332	498.7777777777777	0.6	0.13333333333333333	0.05060728744939272	0.06666666666666667	0.02564102564102564	
Yugoslavia	1	West Germany	1972	Canada	1976	11	0	0	0	0	14	1	0	0	1	13	22.636363636363637	512.404958677686	0.7272727272727273	0.09090909090909091	0.07692307692307693	0.0	0.0	
Yugoslavia	1	Canada	1976	Soviet Union	1980	18	5	1	1	3	22	2	0	0	2	24	23.77777777777778	565.3827160493828	1.0	-0.16666666666666666	-0.14393939393939392	-0.05555555555555555	-0.045454545454545456	
Yugoslavia	1	Soviet Union	1980	United States	1984	15	2	0	0	2	19	4	0	2	2	20	23.066666666666666	532.0711111111111	0.9333333333333333	0.13333333333333333	0.09473684210526317	0.0	0.0	
Yugoslavia	1	United States	1984	Republic of Korea	1988	13	4	1	0	3	17	3	1	1	1	16	22.615384615384617	511.4556213017752	0.9230769230769231	-0.07692307692307693	-0.04779411764705882	0.0	0.003676470588235295	
Yugoslavia	1	United States	1996	Australia	2000	15	2	1	0	1	23	1	0	1	0	22	25.266666666666666	638.4044444444444	0.6666666666666666	-0.06666666666666667	-0.04150197628458498	-0.06666666666666667	-0.043478260869565216	
